learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.5703703703703704
0.1,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6888888888888889
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.8296296296296296
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.8222222222222222
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6962962962962963
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6074074074074074
0.05,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6148148148148148
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.7074074074074074
0.1,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.7185185185185186
0.05,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6296296296296297
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6333333333333334
0.1,10.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.5814814814814815
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.5666666666666667
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.8222222222222222
0.05,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6074074074074074
0.1,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.4666666666666667
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.9148148148148147
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.45454545454545453,0.625,0.8814814814814815
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.7481481481481481
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.662962962962963
0.05,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.6222222222222222
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.8703703703703705
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.7851851851851853
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.2851851851851852
0.1,10.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.5148148148148148
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.6444444444444445
0.05,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.5
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.5370370370370371
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.6814814814814815
0.05,10.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.6407407407407408
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.8148148148148148
0.001,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.46296296296296297
0.05,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.5185185185185186
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.7703703703703704
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.6333333333333333
0.05,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.6333333333333334
0.05,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.6481481481481481
0.1,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.4814814814814815
0.1,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.20370370370370372
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.42962962962962964
0.1,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.662962962962963
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.7851851851851852
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.5037037037037038
0.05,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.6888888888888889
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.8037037037037036
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.6222222222222222
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.7851851851851852
0.1,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.7074074074074075
0.1,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.7666666666666666
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.8185185185185185
0.1,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.3296296296296296
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.7851851851851852
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.8111111111111111
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.8111111111111111
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.9185185185185185
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.8740740740740741
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.41481481481481475
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.5074074074074074
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.7518518518518519
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.7925925925925926
0.05,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.45555555555555555
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.5296296296296297
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.5666666666666667
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.6592592592592593
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.4962962962962963
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.45454545454545453,0.625,0.5962962962962963
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.45454545454545453,0.625,0.674074074074074
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.45454545454545453,0.625,0.7185185185185186
