learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.8873239436619719,0.9183673469387755,0.9786324786324786
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9777777777777779
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9666666666666667
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.8873239436619719,0.9183673469387755,0.982051282051282
0.05,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.8873239436619719,0.9183673469387755,0.8829059829059829
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.8873239436619719,0.9183673469387755,0.9495726495726495
0.001,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9658119658119658
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9641025641025642
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9555555555555556
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9598290598290599
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8873239436619719,0.9183673469387755,0.9709401709401709
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8873239436619719,0.9183673469387755,0.97008547008547
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8873239436619719,0.9183673469387755,0.9683760683760684
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.8873239436619719,0.9183673469387755,0.894017094017094
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9692307692307692
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.8873239436619719,0.9183673469387755,0.9735042735042736
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.8873239436619719,0.9183673469387755,0.9726495726495726
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8873239436619719,0.9166666666666666,0.9572649572649572
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.8873239436619719,0.9166666666666666,0.9341880341880342
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8873239436619719,0.9166666666666666,0.9068376068376068
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.8873239436619719,0.9166666666666666,0.9461538461538461
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.1,0.8873239436619719,0.9166666666666666,0.9615384615384616
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.8873239436619719,0.9166666666666666,0.9623931623931624
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.8873239436619719,0.9166666666666666,0.9290598290598291
0.001,10.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.8873239436619719,0.9166666666666666,0.9675213675213676
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.1,0.8873239436619719,0.9166666666666666,0.9692307692307692
