learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7857142857142857,0.8,0.8912037037037037
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7857142857142857,0.8,0.8773148148148148
0.001,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7857142857142857,0.8,0.8912037037037037
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.7857142857142857,0.8,0.8773148148148149
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.7857142857142857,0.8,0.8657407407407407
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7857142857142857,0.8,0.8842592592592593
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.7857142857142857,0.8,0.8796296296296297
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7857142857142857,0.8,0.8518518518518517
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7857142857142857,0.8,0.8865740740740741
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.7857142857142857,0.8,0.8958333333333334
0.001,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7857142857142857,0.8,0.8865740740740741
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.7857142857142857,0.8,0.8842592592592593
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.7857142857142857,0.8,0.861111111111111
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.7857142857142857,0.8,0.8981481481481481
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.7857142857142857,0.8,0.8726851851851852
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.7857142857142857,0.8,0.8935185185185186
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.8095238095238095,0.8,0.925925925925926
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.7857142857142857,0.8,0.8703703703703705
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7857142857142857,0.8,0.849537037037037
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7857142857142857,0.8,0.8703703703703705
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7857142857142857,0.8,0.8287037037037037
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7619047619047619,0.8,0.8310185185185185
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.7857142857142857,0.8,0.8819444444444445
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7857142857142857,0.8,0.8703703703703703
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7857142857142857,0.8,0.9074074074074074
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7857142857142857,0.8,0.8819444444444444
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7142857142857143,0.7931034482758621,0.875
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7142857142857143,0.7931034482758621,0.8819444444444445
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.7380952380952381,0.7924528301886793,0.8865740740740741
0.001,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7619047619047619,0.7916666666666666,0.8171296296296295
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7619047619047619,0.7916666666666666,0.8356481481481481
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7619047619047619,0.7916666666666666,0.8495370370370371
0.001,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7619047619047619,0.7916666666666666,0.8379629629629629
0.001,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7619047619047619,0.7916666666666666,0.8449074074074074
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.7857142857142857,0.7906976744186046,0.9351851851851851
